timestep,E_power_sum,D_power_sum,num_airy,r0_ref
300,248863509.53475296,328546421.67144525,3,0.017
320,258213117.81349045,326279457.0897099,3,0.017
340,260809253.042802,325633265.3483971,3,0.017
360,260082756.3040217,325439977.4825805,3,0.017
380,254731935.0270383,325029694.52629167,3,0.017
400,245048312.8795568,325598497.0310654,3,0.017
420,248151589.06624103,325293530.2969139,3,0.017
440,249772807.42949453,324868773.2377925,3,0.017
460,249288103.40195915,325515088.28591037,3,0.017
480,249631628.33919692,326494165.45855856,3,0.017
500,244983653.66351888,325988416.05418575,3,0.017
520,244448823.63753545,326641579.28015906,3,0.017
540,245214334.36456877,328833816.9849631,3,0.017
560,240511101.98838675,329197253.66826916,3,0.017
580,230013219.76396188,328951878.58237815,3,0.017
600,228268062.30164987,328280879.0845598,3,0.017
620,233277359.8581755,328922718.00005615,3,0.017
640,236845190.45932335,328995510.5318469,3,0.017
660,244020536.0005381,329128414.2113828,3,0.017
680,245722400.79215223,328949454.99157494,3,0.017
700,237194050.20599288,328853076.3882092,3,0.017
720,232885262.53530937,328620168.3204958,3,0.017
740,240999285.3455935,328287053.3872013,3,0.017
760,249271592.6169205,328139713.44449806,3,0.017
780,253787350.9907089,329031591.658093,3,0.017
0,292484870.29738283,292484870.29738283,3,0.018
20,289473013.8429357,331368822.71726084,3,0.018
40,289729890.216195,330034845.8437917,3,0.018
60,289668244.5805278,330068668.6012399,3,0.018
80,285210321.67383766,331122186.9400658,3,0.018
100,284566542.8440329,331505341.78405845,3,0.018
120,274359481.888523,329525433.3895847,3,0.018
140,254729906.42601776,329551258.0806993,3,0.018
160,246004682.79139337,329932295.9281928,3,0.018
180,250581566.05719095,329105113.9493991,3,0.018
200,264427238.04375923,329768971.5420991,3,0.018
220,272481460.8334688,329427326.16991687,3,0.018
240,273944010.7504702,330089138.2755777,3,0.018
260,261251953.1407584,330624403.7529346,3,0.018
280,249618884.91780347,329679472.20812345,3,0.018
300,235768386.14784867,327859564.5483755,3,0.018
320,233266555.88230255,327923226.26609707,3,0.018
340,248761801.5459251,327884883.8876748,3,0.018
360,258399090.89209256,328745298.2254089,3,0.018
380,263356543.5750538,328129108.91135275,3,0.018
400,259435633.5434842,327703830.0628693,3,0.018
420,255220361.92665848,328769360.65566385,3,0.018
440,252058616.48102772,328593096.2901052,3,0.018
460,251848570.0381832,327498519.25717914,3,0.018
480,261099811.51035044,327996960.0497475,3,0.018
500,270670600.3313792,328475326.3224369,3,0.018
520,264327992.2406993,327775847.14426404,3,0.018
540,248627102.27778903,328554776.4510459,3,0.018
560,228917454.5912428,329235976.0579181,3,0.018
580,210922611.7597992,327829361.70257604,3,0.018
600,201263514.046428,329003649.1483735,3,0.018
620,197786597.62667933,329076533.0087859,3,0.018
640,187095928.0684346,328871709.06143826,3,0.018
660,172607466.3912139,329599370.3537531,3,0.018
680,162317039.18230927,327938166.64884645,3,0.018
700,160632018.6314664,328445891.11775607,3,0.018
720,166254934.2276053,328688207.6209768,3,0.018
740,172926887.92132583,329034542.6116449,3,0.018
760,176536591.92213374,329079846.39031184,3,0.018
780,180513772.6631363,329813957.5045673,3,0.018
0,260258942.01082087,260258942.01082087,3,0.019
20,260763054.45005196,329830795.40321404,3,0.019
40,256991753.8003258,329132570.5286392,3,0.019
60,254366015.97029376,330350309.3153586,3,0.019
80,254659934.8789419,331399146.82472545,3,0.019
100,264098785.2608563,331393478.19327724,3,0.019
120,272893799.09876,330023691.28244555,3,0.019
140,280760612.01424354,329943681.666916,3,0.019
160,288920003.2469871,329568122.062732,3,0.019
180,290773449.7410767,329010521.6848135,3,0.019
200,294694811.682465,328583638.50818646,3,0.019
220,300468676.9691128,327939899.39974284,3,0.019
240,296862192.88433206,328876515.64016217,3,0.019
260,293345409.01072353,330363671.4912747,3,0.019
280,292584665.2981788,330877229.6388507,3,0.019
300,291921991.79449975,330505523.175797,3,0.019
320,287437729.55430686,330263623.42218226,3,0.019
340,287377910.3371429,330157076.20731366,3,0.019
360,287758397.6526617,329118716.52199537,3,0.019
380,285601479.9222141,330698535.997606,3,0.019
400,287119270.8408698,328791876.1475223,3,0.019
420,286914813.298133,330191764.24622864,3,0.019
440,288112669.5180922,329837198.3653151,3,0.019
460,286145018.04946816,328751101.46222097,3,0.019
480,284240639.118513,328419828.27181864,3,0.019
500,283078682.9162781,328347691.63289905,3,0.019
520,286436791.5561208,328575622.4401739,3,0.019
540,279931567.7294417,328111661.2558056,3,0.019
560,274173561.7013944,329098702.1248466,3,0.019
580,268372362.50128895,329094303.7305478,3,0.019
600,273257327.5453746,329222981.14926356,3,0.019
620,281800993.16808486,329982711.66318995,3,0.019
640,289254162.43527615,330407222.2158264,3,0.019
660,292028266.68198544,331364479.8964226,3,0.019
680,287090286.92516613,331635909.51959,3,0.019
700,280950561.649495,330977274.79296714,3,0.019
720,277728621.48246294,331485802.1521385,3,0.019
740,271613104.70707273,331522533.9704649,3,0.019
760,275892648.53852844,331412095.35986245,3,0.019
780,282570905.9985916,330764952.6573539,3,0.019
0,290919970.36844033,290919970.36844033,3,0.02
20,297322025.14792216,331637637.0309718,3,0.02
40,300327861.766795,332291334.5093336,3,0.02
60,303656793.5462353,332172117.2741651,3,0.02
80,302739626.6030926,332532688.1850337,3,0.02
100,293736554.3024186,332132996.31743175,3,0.02
120,281589268.5441717,330490926.38186044,3,0.02
140,282378782.37138796,328696654.59983665,3,0.02
160,286278574.3255941,328155837.9613247,3,0.02
180,288693461.97882843,328223473.3052089,3,0.02
200,289116579.775854,329186799.6129667,3,0.02
220,279200932.49542075,329878315.91646713,3,0.02
240,270982454.25780565,328647886.9493215,3,0.02
260,271312276.24680066,326684080.04799354,3,0.02
280,275815142.60437024,326991201.40905255,3,0.02
300,284483802.3945529,327304257.73584807,3,0.02
320,284979349.396392,327137453.11423147,3,0.02
340,284947975.6024616,326939711.7887917,3,0.02
360,285542093.38151264,327358339.17710006,3,0.02
380,286321671.01018655,328565656.60073704,3,0.02
400,276228816.11379087,327921170.52548325,3,0.02
420,261118366.25307745,327167352.43942297,3,0.02
440,261978996.0771555,326228415.0698018,3,0.02
460,270172753.4951786,326299778.43164206,3,0.02
480,278469751.74858165,327447519.12087154,3,0.02
500,281695347.5707974,330025154.14071715,3,0.02
520,289700802.1375737,331431264.69567764,3,0.02
540,288347675.37862515,332174743.24871355,3,0.02
560,283045894.88728005,332283845.8400923,3,0.02
580,281629249.3567616,331106457.721753,3,0.02
600,287813192.68696415,330144289.65828174,3,0.02
620,290115077.3385644,331046817.3421477,3,0.02
640,298055403.0308723,330156957.0868095,3,0.02
660,300389340.05503136,331109667.22470385,3,0.02
680,296181941.6194329,332213890.4779274,3,0.02
700,297575430.5772141,331817061.4686057,3,0.02
720,294604821.3773352,331149281.84242773,3,0.02
740,289330756.5303867,330614580.54197323,3,0.02
760,287091049.628809,330396211.72357,3,0.02
780,284726095.843082,328954062.9658735,3,0.02
0,91627793.46092424,91627793.46092424,3,0.01
20,95548057.87836044,319422983.0607793,3,0.01
40,106483322.6967146,317523245.25960284,3,0.01
60,123093627.8755852,318627578.1026273,3,0.01
80,135993373.09110042,318531611.2683128,3,0.01
100,145200823.11356303,318807382.82810926,3,0.01
120,152169392.08719674,318889179.11791265,3,0.01
140,157905968.19886708,318835787.37606245,3,0.01
160,155364186.43046984,318852573.5910062,3,0.01
180,148806517.73397693,319098116.28080004,3,0.01
200,149045602.78109068,319157640.73540926,3,0.01
220,150032902.02818912,318653898.35278594,3,0.01
240,148754243.4752463,316655879.54606956,3,0.01
260,148370568.07333213,317237104.6013672,3,0.01
280,148865745.78171194,318042502.3150468,3,0.01
300,149467844.923926,317395031.4869664,3,0.01
320,149396108.96782002,318563035.85630536,3,0.01
340,146558070.84422687,319145284.45616907,3,0.01
360,146118626.27849942,319725569.56594074,3,0.01
380,145929417.99435422,320527670.03955525,3,0.01
400,137631792.323498,320984757.29085875,3,0.01
420,131630813.54342094,322257378.2562802,3,0.01
440,131692740.30501509,321214004.69430566,3,0.01
460,128635745.27994388,320500379.4823527,3,0.01
480,124152789.18499853,320997226.5615756,3,0.01
500,126560757.46800569,320982098.0659332,3,0.01
520,136887300.8310936,320410039.7617223,3,0.01
540,147213800.75696442,319763352.0902586,3,0.01
560,151851782.41540408,319097510.8367136,3,0.01
580,158406878.5344749,320666709.4804114,3,0.01
600,166248221.81101036,321351817.294396,3,0.01
620,170608901.24938443,320491915.35079587,3,0.01
640,167230574.59293625,320292699.0409114,3,0.01
660,161133398.27579165,320632967.9113637,3,0.01
680,152886810.840513,319149924.44074017,3,0.01
700,149026346.36233684,320210300.98710984,3,0.01
720,143122519.5993925,319785538.3145287,3,0.01
740,139294342.46118143,319382654.38479257,3,0.01
760,139403125.49394122,319856105.5188013,3,0.01
780,141953919.50701132,319595035.51657784,3,0.01
0,182634715.68675292,182634715.68675292,3,0.011
20,175835779.40804002,324020472.59287524,3,0.011
40,169940160.96175343,322805613.66865754,3,0.011
60,166641829.86837894,322135807.80233127,3,0.011
80,159184017.41026112,321497715.4975346,3,0.011
100,151510100.30410764,321647158.2022463,3,0.011
120,148841973.82674012,322735863.2636387,3,0.011
140,150323162.56140494,323169580.21773237,3,0.011
160,149432978.5236016,323585298.6502169,3,0.011
180,148022805.9575916,323769725.80809736,3,0.011
200,146988693.8602848,323036836.3824682,3,0.011
220,146752416.4520743,323503640.4197583,3,0.011
240,143703032.3709204,323603422.8328574,3,0.011
260,137516175.85704577,323635944.6281527,3,0.011
280,135159550.3149478,323461857.9787139,3,0.011
300,133062035.2364695,323189930.8497411,3,0.011
320,131379628.90136102,323317292.5086841,3,0.011
340,135330568.5024143,322638327.02102005,3,0.011
360,140241295.35183722,322466047.2304903,3,0.011
380,147495117.4863159,322421576.4990839,3,0.011
400,154366122.63862842,322706044.309273,3,0.011
420,160140238.09219325,321465752.7334099,3,0.011
440,167441082.1735864,320960141.06977135,3,0.011
460,172658719.3238383,320922135.4820895,3,0.011
480,173664435.73855323,320902383.80923414,3,0.011
500,175392850.16987807,321602193.29018426,3,0.011
520,178889313.81981575,322195037.8338188,3,0.011
540,175671534.46350953,322593143.9255279,3,0.011
560,171061674.33661935,321433716.83473504,3,0.011
580,165994092.7287538,321589092.08918434,3,0.011
600,158086960.76647902,320353824.1230463,3,0.011
620,153725100.77456355,319372555.73779917,3,0.011
640,148534646.98832485,319089689.7356544,3,0.011
660,139664123.17579046,319524618.3214182,3,0.011
680,133421946.1971885,319080619.25176305,3,0.011
700,133080460.7849154,319211830.0602356,3,0.011
720,140668530.03748134,319357062.18432355,3,0.011
740,152916808.79182738,319775134.42844844,3,0.011
760,159735728.54016382,320809609.21331656,3,0.011
780,163945900.0556122,320647662.6074253,3,0.011
0,202566880.8063084,202566880.8063084,3,0.012
20,203675305.33726197,325121216.8279812,3,0.012
40,202004486.4192369,324407003.2136872,3,0.012
60,193138508.99555248,325018812.34019613,3,0.012
80,187044397.0896494,325308664.31415427,3,0.012
100,181793181.9262492,325391985.1046387,3,0.012
120,170910431.33183458,324824769.02572,3,0.012
140,165213479.32097626,325055483.037228,3,0.012
160,165659090.52079514,325138105.5649135,3,0.012
180,170531875.4508234,325257640.1556,3,0.012
200,174231037.458627,325118652.95857155,3,0.012
220,173161557.51331428,325082171.0246196,3,0.012
240,165254703.50229532,324888008.97356415,3,0.012
260,152083231.8418377,325300534.5477874,3,0.012
280,139371989.69545305,325686880.0806309,3,0.012
300,132061864.14693657,324576898.8600472,3,0.012
320,128650531.39387935,323870650.76415586,3,0.012
340,127512883.5098546,324096840.1862308,3,0.012
360,125895069.1624068,324422367.3448951,3,0.012
380,121042015.26152796,323340882.8126257,3,0.012
400,110857356.61187284,323163240.88286746,3,0.012
420,99645796.63099603,322793745.4562304,3,0.012
440,92413305.948098,322817298.4163217,3,0.012
460,86198990.11095628,321770628.556681,3,0.012
480,78780848.46563911,322785756.6194925,3,0.012
500,74708849.89692785,322394553.47337997,3,0.012
520,74584833.80992272,322786781.6220723,3,0.012
540,75180552.93642753,321873446.791217,3,0.012
560,72446093.82655329,321152396.3848097,3,0.012
580,66154823.09925578,320286745.2849237,3,0.012
600,63954180.43448359,321367672.1799573,3,0.012
620,64069445.84876345,321597755.12509006,3,0.012
640,64970430.53826156,320628609.734182,3,0.012
660,70434088.87718163,321743245.44045794,3,0.012
680,75760987.59659761,321625572.99753964,3,0.012
700,78400332.6025439,321773582.0060511,3,0.012
720,76980146.76274335,321484725.7230308,3,0.012
740,71323706.13711606,320835439.02537894,3,0.012
760,67085841.46289437,320897913.07250834,3,0.012
780,66834290.127321154,321191763.1935966,3,0.012
0,236418984.60518703,236418984.60518703,3,0.013
20,237435143.94030672,324491094.99969363,3,0.013
40,238401626.148842,324612896.46396077,3,0.013
60,239303249.92862028,324686188.12620795,3,0.013
80,237801542.50733283,325048678.0326943,3,0.013
100,232930191.11871356,325252784.6990314,3,0.013
120,228438962.26705408,326045510.5867727,3,0.013
140,226125130.6055216,326223454.75461555,3,0.013
160,223584547.9474704,326135910.85489726,3,0.013
180,226094019.42767733,324787325.2482688,3,0.013
200,227774119.95381117,323764334.3924396,3,0.013
220,224266863.65370652,323445324.8406652,3,0.013
240,215145919.50287408,324139541.5518841,3,0.013
260,200392751.8635473,324978978.51040006,3,0.013
280,187060311.7477616,325984724.156023,3,0.013
300,172626188.65445915,324920918.64041823,3,0.013
320,154946754.10516703,324954540.50575817,3,0.013
340,143862081.18627775,323419971.56856257,3,0.013
360,134779755.39065468,324191535.9577096,3,0.013
380,116968334.8954707,324793804.9922338,3,0.013
400,101212723.84317866,323894813.48165536,3,0.013
420,93196605.97703315,324098629.95347,3,0.013
440,89825268.20626119,323868006.7583653,3,0.013
460,88160860.86051814,325259569.50107,3,0.013
480,95021289.751852,326013995.46166563,3,0.013
500,112994838.96166366,325380268.8854642,3,0.013
520,123981740.13364716,324573856.68898886,3,0.013
540,135022350.84280515,324072313.6857778,3,0.013
560,141118656.38596064,324077252.91625714,3,0.013
580,138803783.89254007,324400949.563187,3,0.013
600,126440164.65456536,325076641.9252314,3,0.013
620,120122246.61723769,324831470.05784047,3,0.013
640,124152302.97805925,324109969.5253051,3,0.013
660,133346833.48770772,323128337.6458713,3,0.013
680,150343457.71632293,325199940.3071255,3,0.013
700,172340944.70653862,325322030.66388327,3,0.013
720,189924344.08109036,324995879.7624405,3,0.013
740,195654055.5991343,325224257.4582937,3,0.013
760,192466572.0588561,325565492.557582,3,0.013
780,180512003.53599545,325942272.697766,3,0.013
0,167918907.18019456,167918907.18019456,3,0.014
20,169451590.7523108,327014850.7597389,3,0.014
40,166740350.22972095,325981499.96960866,3,0.014
60,164751203.30954438,326471771.9586754,3,0.014
80,167851141.94415763,326282591.57147473,3,0.014
100,171912877.28589487,326219539.20402,3,0.014
120,170655490.42506397,326203163.1080003,3,0.014
140,168373710.0810256,327155290.861899,3,0.014
160,168518674.0106494,326895861.3104763,3,0.014
180,170655384.17663074,326363552.3673794,3,0.014
200,178106159.1817894,326523522.3926014,3,0.014
220,186362489.47951415,326799373.43597615,3,0.014
240,193470057.6760919,326970036.5323398,3,0.014
260,202567162.52629617,327376647.12466484,3,0.014
280,214258803.81693324,327675020.3054794,3,0.014
300,219586185.9462856,326804758.9445318,3,0.014
320,219724318.85478288,327187571.04478306,3,0.014
340,225853867.28476188,327136357.93978566,3,0.014
360,230617279.47720465,325026064.51569337,3,0.014
380,234140348.00579995,325432771.7716193,3,0.014
400,241150857.1425515,326015142.9816544,3,0.014
420,252670350.19418225,326872610.4209573,3,0.014
440,258981820.72500432,327440534.6408515,3,0.014
460,263458185.0144931,327968831.96113396,3,0.014
480,261314425.2100936,327374473.4087985,3,0.014
500,252104830.2067046,327492196.8318548,3,0.014
520,238028855.7578469,327387672.26204073,3,0.014
540,221380313.841577,326857676.22782993,3,0.014
560,208322830.96804383,325647040.32392186,3,0.014
580,199920680.51234645,326136304.5511076,3,0.014
600,191314410.27914727,325970915.626276,3,0.014
620,188472440.4378824,325909352.94808185,3,0.014
640,195704034.5786831,325634743.98387355,3,0.014
660,203058769.83436525,325981603.26791275,3,0.014
680,202765439.27892348,326336659.8323504,3,0.014
700,202605514.4915666,326633775.9656218,3,0.014
720,206728448.52456912,326797515.6429496,3,0.014
740,209521159.59102723,327048984.2627262,3,0.014
